original_source_path,original_source_location,matched_name,context_excerpt
summary/2023/2022cyberComprehensiveSituationObservationManual.pdf,"{""page"": 8}",UNC2589,NK文件、乌克兰语CPL文件等，并伪装成具有公信力的组织成员 分发诱饵文件。其在活动中使用的恶意软件包括LorecDocStealer（又名OutSteel）、LorecCPL、 SaintBot等。 2022年3月，Mandiant发布调查称UNC2589进行了以破坏为目的的攻击活动，在活动中部署了多种伪装成 勒索软件的文件擦除器WhisperGate、WhisperKill以及WhiteBlackCrypt，并认为该活动背后的组织 UNC2589与UAC-0056同源。同月，该组织向乌克兰国家机构投放大量网络钓鱼邮件，邮件中包含的下载 器将从Discord服务器下载新的基于Go语言的恶意软件GrimPlant和GraphSteel。该恶意软件活动中使用 的框架后被Malwarebytes命名为Elephant。此外，该组织在活动中还使用CobaltStrike Beacon。 UAC-005611 日期 事件名称 所用恶意软件 披露厂商 1月31日 UAC-0056对乌克兰国家
summary/2023/CrowdStrike2023GlobalThreatReport.pdf,"{""page"": 21}",EMBER BEAR,"ear responsibility for many of the operations against Ukraine, although the Federal Security Service (FSB) has also supported the war effort through intelligence-collection activities. Adversaries such as FANCY BEAR, EMBER BEAR, VOODOO BEAR, PRIMITIVE BEAR and GOSSAMER BEAR — as well as the RepeatingUmbra and LostPotential activity clusters — were particularly active against Ukraine in 2022. Other unattributed campaigns also targeted organi"
summary/2023/CrowdStrike2023GlobalThreatReport.pdf,"{""page"": 21}",EMBER BEAR,"accounts. On January 14, 2022, prior to Russia’s invasion of Ukraine, a steady stream of intelligence collection activity performed against Ukrainian targets was supplemented by a series of disruptive and destructive EMBER BEAR operations that included website defacements and WhisperGate wiper malware deployments. This campaign was highly likely intended to degrade the Ukrainian government’s ability to operate as well as psychologically impa"
summary/2023/CrowdStrike2023GlobalThreatReport.pdf,"{""page"": 22}",EMBER BEAR,"invasion began have been covertly run in efforts to deny Ukrainian citizens access to a specific resource — such as energy supply or a government database — without evoking public awareness. In contrast, destructive EMBER BEAR operations between January and February 2022 were conducted openly, defacing government websites to announce data destruction and public information leaks under the pretense of hacktivism to mislead attribution. This"
summary/2023/CrowdStrike2023GlobalThreatReport.pdf,"{""page"": 22}",EMBER BEAR,"conducted openly, defacing government websites to announce data destruction and public information leaks under the pretense of hacktivism to mislead attribution. This novel approach to destructive operations indicates EMBER BEAR will likely operate in limited situations in which psychological impact is of particular importance. THE PUBLIC FACE OF DESTRUCTIVE OPERATIONS IN UKRAINE EMBER BEAR"
summary/2023/M-Trends 2023 Report MANDIANT SPECIAL REPORT.pdf,"{""page"": 56}",UNC2589,"e and Pre-Positioning Prior to Invasion Intrusion Activity Mandiant observed multiple threat groups conducting intrusion cam paigns in the timeframe leading up to the invasion. Most notably, we observed activit y by UNC2589 and APT28 prior to the invasion of Ukraine. UNC2589 UNC2589 , which Mandiant suspects operates on behalf of Russian government interests, conducted extensive espionage collection in Ukraine, p articularly in late 2"
summary/2023/M-Trends 2023 Report MANDIANT SPECIAL REPORT.pdf,"{""page"": 56}",UNC2589,"ctivity Mandiant observed multiple threat groups conducting intrusion cam paigns in the timeframe leading up to the invasion. Most notably, we observed activit y by UNC2589 and APT28 prior to the invasion of Ukraine. UNC2589 UNC2589 , which Mandiant suspects operates on behalf of Russian government interests, conducted extensive espionage collection in Ukraine, p articularly in late 2021 and early 2022 preceding the Russian invasion. No"
summary/2023/M-Trends 2023 Report MANDIANT SPECIAL REPORT.pdf,"{""page"": 56}",UNC2589,"Mandiant observed multiple threat groups conducting intrusion cam paigns in the timeframe leading up to the invasion. Most notably, we observed activit y by UNC2589 and APT28 prior to the invasion of Ukraine. UNC2589 UNC2589 , which Mandiant suspects operates on behalf of Russian government interests, conducted extensive espionage collection in Ukraine, p articularly in late 2021 and early 2022 preceding the Russian invasion. Notably, we"
summary/2023/M-Trends 2023 Report MANDIANT SPECIAL REPORT.pdf,"{""page"": 56}",UNC2589,"andiant suspects operates on behalf of Russian government interests, conducted extensive espionage collection in Ukraine, p articularly in late 2021 and early 2022 preceding the Russian invasion. Notably, we asse ss UNC2589 conducted the January 14, 2022, disruptive attacks on Ukraini an entities with PAYWIPE (aka WHISPERGATE). This may have been a prelimina ry but premature strike that Russian military doctrine characterizes a s ""prep"
summary/2023/M-Trends 2023 Report MANDIANT SPECIAL REPORT.pdf,"{""page"": 56}",UNC2589,"haracterizes a s ""preparing the information sphere"" for armed conflict in an attempt to shake Ukraini ans’ trust in their government and fracture support for a strong defense against Rus sian aggression. Additional UNC2589 operations in January and February 2 022 targeted Ukrainian critical infrastructure supporting that aim as well, howe ver, distributed denial-of-service (DDoS) attacks were also conducted against fina ncial institutio"
summary/2023/MDDR_FINAL_2023_1004.pdf,"{""page"": 12}",Cadet Blizzard,m-0867 Storm-0835 Storm-1101 Storm-0558 Storm-0257 Storm-1099 Storm-1133 Financially motivated Strawberry Tempest Lebanon Plaid Rain Russia Seashell Blizzard Midnight Blizzard Star Blizzard Aqua Blizzard Cadet Blizzard Iran Mango Sandstorm Cotton Sandstorm Peach Sandstorm Mint Sandstorm Pumpkin Sandstorm China Volt Typhoon Raspberry Typhoon Flax Typhoon Circle Typhoon Mulberry Typhoon North K orea Jade Sleet Diamond Sle
summary/2023/MDDR_FINAL_2023_1004.pdf,"{""page"": 58}",Cadet Blizzard,"Microsoft has observed instances of convergence between Russia-affiliated cyber operations and pro- Russian “hacktivist” attacks in Ukraine that probably serve to obscure Russian state involvement. Seashell Blizzard, Cadet Blizzard, and other suspected Russian actors all conducted operations that at times shared victimology and close temporal proximity with hacktivist groups that leaked sensitive stolen data or claimed to have conducted cyber"
summary/2023/MDDR_FINAL_2023_1004.pdf,"{""page"": 58}",Cadet Blizzard,ian organizations in supporting Ukrainian military operations. Hacktivist personas: IC Info Center SP Solntsepek R Readovka FCA Free Civilian Army CAR Cyber Army of Russia State actors: SB Seashell Blizzard CB Cadet Blizzard June July August September October November December January February March April May June Victim A Victim B Victim C Victim D Victim E Victim F Victim G June 28 SB Wiper October 03 SB Wiper January 17 SB Wiper Februar
summary/2023/MDDR_FINAL_2023_1004.pdf,"{""page"": 60}",Cadet Blizzard,y | Microsoft On the Issues Extending our vital technology support for Ukraine | Microsoft On the Issues Preparing for a Russian cyber offensive against Ukraine this winter | Microsoft On the Issues On the Issues Cadet Blizzard emerges as a novel and distinct Russian threat actor | Microsoft Security Blog Ongoing Russian cyberattacks targeting Ukraine | Microsoft On the Issues
summary/2023/RedReport2023-Picus.pdf,"{""page"": 165}",DEV-0586,"] [63] “New RURansom Wiper Targets Russia,” Trend Micro, Mar. 08, 2022. https://www.trendmicro.com/en_us/research/22/c/new-ruransom-wiper-tar gets-russia.html. [Accessed: Jan. 09, 2023] [64] H. C. Yuceel, “TTPs used by DEV-0586 APT Group in WhisperGate Attack Targeting Ukraine,” Jan. 17, 2022. https://www.picussecurity.com/resource/blog/dev-0586-apt-group-in-whis pergate-attack-targeting-ukraine. [Accessed: Jan. 09, 2023] [65] H. C. Yuceel,"
summary/2023/RedReport2023-Picus.pdf,"{""page"": 165}",dev-0586,"w-ruransom-wiper-tar gets-russia.html. [Accessed: Jan. 09, 2023] [64] H. C. Yuceel, “TTPs used by DEV-0586 APT Group in WhisperGate Attack Targeting Ukraine,” Jan. 17, 2022. https://www.picussecurity.com/resource/blog/dev-0586-apt-group-in-whis pergate-attack-targeting-ukraine. [Accessed: Jan. 09, 2023] [65] H. C. Yuceel, “HermeticWiper Destructive Malware Attacks Targeting Ukraine,” Feb. 25, 2022. https://www.picussecurity.com/resource/her"
summary/2024/2023 Network Vulnerability Situation Research Report.pdf,"{""page"": 56}",Cadet Blizzard,攻击事件披露 披露厂商 攻击组织 CVE-2020-12641 CVE-2021-44026 CVE-2020-35730 2023/6/20 2023/6/14 2023/6/9 2023/6/8 2023/6/7 2023/4/26 2023/4/18 2023/3/30 2023/2/14 2023/2/2 2023/1/6 APT28组织在一次间谍活动中使 用了三个 Roundcube 漏洞 俄罗斯 GRU 赞助的新型威胁组 织Cadet Blizzard MOVEit Transfer 深入研究 Clop可能自2021年就存在 MOVEit 传输漏洞 MOVEit Transfer 被利用来删除 窃取文件的 SQL Shell 在针对 Veeam 备份服务器的攻 击中发现 FIN7 tradecraft APT28利用已知漏洞在思科路由 器上进行侦察和部署恶意软件 Winter Vivern 利用已知的 Zimbra漏洞攻击欧洲北约结盟 政府的网络邮件门户 RedEyes 黑客使用新
summary/2024/2023 Network Vulnerability Situation Research Report.pdf,"{""page"": 56}",Cadet Blizzard,ell 在针对 Veeam 备份服务器的攻 击中发现 FIN7 tradecraft APT28利用已知漏洞在思科路由 器上进行侦察和部署恶意软件 Winter Vivern 利用已知的 Zimbra漏洞攻击欧洲北约结盟 政府的网络邮件门户 RedEyes 黑客使用新的恶意软 件从 Windows、手机窃取数据 与朝鲜有关的黑客攻击印度医 疗机构和能源部门 新APT组织Saaiwc Group针对东 南亚军事、财政等多部门 APT28 Cadet Blizzard Clop Clop Clop FIN7 APT28 WinterVivern Group123 Lazarus Group Saaiwc CVE-2021-26084 CVE-2022-41040 CVE-2023-34362 CVE-2023-34362 CVE-2023-34362 CVE-2023-27532 CVE-2017-6742 CVE-2022-27926 CVE-2017-8291 未知 Microsoft 未知 未
